ID,Lexicons
1251,"Inapatikana nadra vitabu, vitabu kutumika na mkono wa pili vitabu vya kichwa ""Mayor in Prison"" kutoka Karuga Wandai zimeorodheshwa kabisa."
1252,Utekelezaji wa bajeti ya nchi yoyote hutegemea makusanyo ya mapato ya ndani ya nchi pamoja na vyanzo vingine vya kibajeti.
1253,"Uzuri ni kwamba huna haja ya kuwa karibu naye ndiyo ujifunze, kuna mtandao wa intaneti na pia kuna vitabu ambavyo amenadika yeye kama yeye."
1254,Kisha Sisi huwaokoa Mitume wetu na walio amini.
1255,Amesema kung’olewa kwa meno kunapunguza ubora wa maisha na kuleta usumbufu mwingi katika maisha ya kila siku.
1256,"Mzee Abdul na mkewe huyo wa zamani, walikutana enzi za ujana wao na kufanikiwa kumzaa msanii wa Bongo Fleva mwaka 1989."
1257,Viongozi katika Muungano wa National Super Alliance kwa pamoja wamemtaja afisa wa pili wa serikali watakayemfuta kazi ikiwa watakapochukua mamlaka Agosti 8
1258,"Mheshimiwa Spika, kwa ujumla tutahitajika kuongeza ufanisi na tija katika sekta zote za uzalishaji na utoaji huduma ili malengo yetu ya ukuaji uchumi yafikiwe katika kipindi cha miaka mitano ijayo."
1259,"Mkutano huo uliofanyika jana jijini Dar es Salaam uliandaliwa na Serikali kupitia Wizara ya Afya, Maendeleo ya Jamii, Jinsia, Wazee na Watoto pamoja na Wizara ya Viwanda, Biashara na Uwekezaji kufuatia agizo la Rais John Pombe Magufuli la kutaka hatua za haraka zichukuliwe ili kupata wawekezaji watakaojenga viwanda hivyo."
1260,"Dawa hizo zilizokuwa zimepakiwa katika mabegi makubwa sita, zinatajwa kuwa ni kiwango kikubwa kukamatwa katika historia ya SARS ndani ya uwanja huo unaotumiwa na mataifa makubwa duniani."
1261,"Kwa mujibu wa gazeti la Britains’ Heat, limetoa ripoti hiyo kuwa kwa sasa Adele ana utajiri wa kufikia dola mil 111 ukilinganisha na mwaka jana ambapo alikuwa na utajiri wa dola 47 na kushika nafasi ya 43 kwa matajiri wanawake duniani."
1262,Huu ni wakati muafaka kwa jamii nzima wakiwemo wanamichezo pia kutafakari juu ya janga la UKIMWI.
1263,PICHA 8: Mazoezi ya Mwisho ya Mtibwa Kabla ya Kumalizana na Dynamo
1264,"yale madudu yote ya ZEC ya kuminya taratibu za uchaguzi, kuwapora washindi halisi wa uchaguzi, uchukuliwaji wa masanduku ya kura na vikosi vya serikali ya ZMC at gunpoint (uchaguzi wa 2000) na uchafu mwingine mwingi uliofanyika yeye aliuafiki kabisa."
1265,7 Na jumla yao walipata wanaume kumi na wawili.
1266,Mnaweza kuzichukulia kama hadithi za kweli.
1267,Ripoti ya Mambo ya Kisheria ya mwaka wa 2014
1268,"Hii ni karne ya ishirini na moja ya sayansi na tekenolojia na utandawazi, hakuna kufa kiofisi na tai shingoni."
1269,"BONDIA wa ngumi za kulipwa hapa nchini, Mbwana Matumla, amesema kwamba mchezo wa masumbwi unahitaji uvumilivu, hasa kutokana na changamoto za ukosefu wa wadhamini."
1270,"Je, ni kweli TFF haikuona tatizo hilo?"
1271,aliongeza kuwa watu wasimwogope hata kama bado hawajawekwa alama ya 666.
1272,JAMHURI: Unatajwa na mwakilishi wa wanakitongoji cha Ng’wale kuwa ulihusika kushinikiza Bandari kupewa hati ya umiliki kwa maslahi yako binafsi.
1273,Ni Unga bora wa Lishe uliotengenezwa kwa kuzingatia viwango vya ubora na vipimo.
1274,"Uwezekano wa kupata mafua,mawe ya figo,matatizo ya ini,baadhi ya saratani n."
1275,"Maelfu ya watu duniani kote kuja hapa kila siku kwa ajili ya bure mazungumzo cam ngono kutoka Marekani, Uingereza, CA, na zaidi."
1276,"Anasema ngombe hao waliokamatwa Wilayani Mwanga ilibainika kuwa walikuwa ngombe zaidi ya 6,000 katika maeneo mbali mbali ya Wilaya hiyo ambapo wakati zoezi hilo la kukamata mifugo likiendelea watu hao walipatiwa taarifa na kuondoka huku wakiswaga mifugo hiyo kuelekea nchi jirani ya Kenya."
1277,Bwana harusi mmoja chini Misri amepatwa na bahati mbaya ya ajali siku moja kabla ya harusi yake.
1278,"Kabla ya hapo, alifanya kazi katika shirika la Students' Partnership Worldwide (SPW) katika mkoa wa Iringa kwa miaka mitano, akiongozi mradi wa kutoa elimu kwa vijana juu ya afya ya uzazi pamoja na maendeleo ya jamii."
1279,"Kulingana naye, kumekuwa na matukio mengi zaidi ya mauaji ya kikatili, kutoweka kwa watu katika hali isiyoeleweka, visa vya mateso na mashambulio dhidi ya raia nchini humo tangu upande wa mashtaka ulipoanza kutathmini hali ya Afghanistan miaka 10 iliyopita."
1280,"Alisema katika barua husika, pamoja na mambo mengine anampa taarifa waziri mkuu juu ya uhitaji wa sh 69,051,215,426 kama hitaji la fedha kwa zoezi zima la kulipa fidia kutwaa eneo la makazi mbadala, kulipanga eneo jipya kimipango miji, kupima viwanja na kuweka miundombinu ya msingi hususan barabara, maji, shule ya msingi, dispensari."
1281,"Moja kati ya uongo mkubwa, ambao umekuwa ukijidanganya na kufanya ushindwe kufanikiwa ni kule kuamini kwako kwamba, eti hujafanikiwa kwa sababu hujasoma sana au huna shahada toka chuo chochote."
1282,"Bibi huyu alikuwa miongoni mwa watu wachamungu kiasi kwamba alitoa wanawe kwa ajili ya kutumikia Uislamu, na wote waliuawa katika njia ya kutumikia Uislamu, kitu ambacho Bibi huyu alikifurahia."
1283,"u have to be careful, nasisitiza hujui mambo ya msingi ya Imani yetu sahihi."
1284,Utulivu na amani yao waliipata tu waliporudi nyumbani.
1285,Uandishi wa Ubunifu Uandishi wa Filamu
1286,"Ati kwa sababu ya hati, sijui haki, (ama vyote) miliki."
1287,"3 kufikiwa na wagonjwa 805 katika Halmashauri za Temeke na Ilala, jijini Dar es salaam na watu 100 kutoka mkoa wa Mwanza walifanyiwa upasuaji wa mabusha na matende bila malipo."
1288,"Mzazi huyo alisema kuwa alirudi polisi na kuwaomba msaada, lakini walimwambia kuwa hawawezi kumsadia kwani hawana uwezo wa kusafirisha polisi hadi nje ya nchi na kwamba kibali cha kusafirisha polisi husika ni lazima kitoka makao mkuu Dar es Salaam."
1289,"Baada ya mchezo huo, kocha Stewart alisema kwamba wamefungwa kwa sababu ya makosa ya safu ya ulinzi."
1290,Hiki ni kiashiria kwamba ama serikali hii haifanyi kazi kama timu…ama waziri wa fedha amedhamiria kulipotosha Bunge kwa kutoa sababu nyepesi huku zile za msingi akiziweka kibindoni (sijui kwa manufaa ya nani).
1291,"Klabu ya Azam Fc imeinasa saini ya mshambuliaji wa Toto Africa ya Mwanza, Wazir Junior baada ya kumsajili kwa mkataba wa miaka miwili kuitumia klabu hiyo katika msimu ujao wa mwaka 2017/2018."
1292,"Hata hivyo, Katibu wa Bunge, Dk."
1293,"Kwamba Urusi inabakiza haki ya kutumia njia zozote zilizopo, ikiwa kutakuwa na machafuko katika maeneo ya mashariki mwa Ukraine."
1294,“hakuna mtu hata mmoja ambaye anaweza kuwa juu ya sheria zangu na mfano mtauona muda mfupi ujao.
1295,"Kuhusu matumizi ya lugha, ibara 36 izingatiwe; juu ya Misa, kama ilivyoelezwa katika ibara 54; kwa Sakramenti, ifuatwe ibara 63, na mintarafu Liturujia ya Vipindi, ifanywe kama isemavyo ibara 101."
1296,Tigo yatoa ofa ya simu za bure katika kuhamasisha wateja kuhusu simu bandia
1297,"Kwa kufanya hivyo, mwanamke huamini kwamba, mwanaume huo anamjali na kumthamni."
1298,Basi tutaanza na gazeti la VOLKSSTIMME linalosema:
1299,1) Ada Ya Mitume Waliotangulia: Ada ya Mitume wote ilikuwa ni kuteua warithi wao kwa amri ya Allah bila kuingiliwa na Ummah.
1300,msimamo wa Ligi hadi mwishoni mwa msimu huu.
1301,"Iwe unaumwa au huumwi, iwe una uzito kuzidi au una uzito wa kawaida hakikisha unapata muda wa kufanya mazoezi."
1302,"“Tukiendelea na tabia ya kuharibu mazingira hatutakuwa na njia rahisi ya kukwepa majanga kama haya, hata hivyo ni kumshukuru Mungu kwamba hakuna kijana aliyepoteza maisha katika tukio hili."
1303,Previous articleVIDEO: Nay Wa Mitego – Mwaka Wa Roho Mbaya (Official Video)
1304,"Japo Wekundu wa Msimbazi wameshatwaa ubingwa, wamekuwa wakipigania rekodi ya kumaliza msimu bila kufungwa kama ilivyokuwa msimu wa 2009/10."
1305,"Aliwaambia wananchi wa Zanzibar wanaoona Katiba ya Zanzibar ya mwaka 1984 inavunjwa ama inataka kuvunjwa, wana haki ya kufungua mashtaka Mahakamani kwa mujibu wa kifungu cha 25 1(a)."
1306,Ni jambo lenye kufaa kumutumainia Yehova na kupambana na majaribu kwa ujasiri.
1307,"Tena, ufalme wa Mbinguni unafanana na mfanya biashara mmoja mwenye kutafuta lulu nzuri."
1308,Serikali ya Awamu ya Tano itahakikisha kwamba ujangili huu unakomeshwa haraka.
1309,Kampuni ya Uber hadi mwishoni mwa mwaka jana ilikuwa imekadiriwa kuwa ina thamani ya ukuaji mkubwa kuliko thamani ya kampuni ya AngloGold Ashanti.
1310,Bure Poker Bankroll maana ya wanandoa mambo muhimu.
1311,"simu hiyo pia ina kamera ya hali ya juu yenye – 13 megapixels, yenye nguvu kuliko ile ya iPhone 5 ambayo ni 8 megapixel pekee."
1312,Aliyasema hayo siku ya jana alipokua akifanya mahojiano na waandishi wa Habari kuhusiana na msimamo wake kwenye kampeni za kisiasa ambapo pia alifatana na Mgombea ubunge jimbo la Mbagala Issa Mangungu.
1313,"Kwa ujumla, vunja amri za Mungu ili uone kama utasalimika mbele za Mungu."
1314,Baada ya Bashe kutoa hoja hiyo wabunge wote wa upinzani walisimama kuunga mkono hoja huku wabunge wa CCM wakionekana kusimama kwa mashaka.
1315,"Tofauti na wasanii wengi, Hemedy anadai kuwa tamanio lake kubwa ni kuingia kwenye soko la filamu la Afrika Kusini kuliko Nigeria."
1316,kujipendekeza pamoja na kukosa cha kufanya.
1317,"Mpangilio wa Fitness ni mshiriki katika programu ya Amazon Services LLC Associates, mpango wa matangazo unaohusishwa ili kutoa njia kwa wamiliki wa tovuti kupata ada za matangazo kwa matangazo na kuunganisha amazon."
1318,"“…Bahati mbaya, kabla ya kuitia saini ili apelekewe Rais wa Janhuri ya Muungano, ilitoweka kiajabu na ikaja kuonekana mikononi mwa Mwenyekiti wa CCM (Rais Nyerere) wakati wa kikao cha Halmashauri Kuu (NEC), mjini Dodoma,” anasema Jumbe katika kitabu chake hicho."
1319,Si kweli kama Chadema walisema kuwa wataandika katiba mpya katika siku 100.
1320,Wake wa viongozi wakishangilia baada ya Mwenyekiti Mpya wa CCM Rais Dkt John Pombe Magufuli kwa kuteuliwa kuwa mwenyekiti wa chama hicho
1321,s) ABNA: shirika la habri la Lebanon (Al-ahad) imetanga mashambulio ya silaha yaliotokea nchini Saudi Arabia.
1322,"Na hili Adani, Utakuwa na uwezo wa kutuma Newletter pepe kwa wanachama wote waliosajiliwa kupitia Jopo Admin."
1323,• Msukumo uwekwe kwenye bidhaa za nguo kwani zinaajiri watu wengi zaidi na mnyororo wake wa thamani ni mrefu.
1324,Utalii Wetu : JWTZ na Wanahabari katika Kilele cha Mlima Kilimanjaro
1325,"Asilimia ya wengi wa akina mama huwa si wasiri kwa mambo mengi, labda siri yake kubwa ni kama anamegwa nje hivyo hatasubutu kusema, naamini."
1326,"Profesa Lipumba alisema viongozi wa dini ni watu wenye nafasi ya kipekee katika jamii kwa kuwa wamepewa wajibu wa kuongoza watu hapa duniani, hivyo wanaheshimu miito yao."
1327,Na Mwenyezi Mungu ni Mwenye kusikia Mwenye kujua.
1328,Ingiza jina la nchi au kodi ya simu:
1329,hii ni track inayo zungumzia marafiki wasio wa ukweli
1330,Ni mwendo wa masaa 2 kwa gari kutoka Geneva.
1331,"Si ajabu kutoa ushauri wa namna hii, na kwa hali hii sishangai pia CCM kutaka ""wasomi"" washike hatamu ndani ya chama."
1332,"Nimejaribu kuangalia historia ya Luhanga kwenye google na huko nimeambulia patupu maana kuna wasifu wa hivi karibuni tu, yaani wa kuanzia miaka ya 1980 wakati alipokuwa amekwishajikita katika taaluma ya uhandisi."
1333,BAYOICE ni asasi inayoongozwa na vijana kwa nia ya kupanua wigo wa fursa za kiuchumi na kuboresha huduma za kijamii ili kuchangia jitihada za kupunguza umasikini na kuongeza kipato kwa wakazi wa wilaya ya Bagamoyo.
1334,"Milioni 10 tu kwa ajili ya kufanikisha mashindano hayo, ambayo Shirikisho la Ndondi Tanzania (BFT) nao watayatumia kwa ajili ya kupata timu ya taifa itakayojiandaa kwa ajili ya mashindano ya Mataifa ya Afrika yatakayofanyika Brazzaville, Kongo Septemba mwaka huu."
1335,"MMOJA WA WACHIMBAJI MADINI WALIOISHI ARDHINI KWA SIKU 40 AREJEA MGODINI - Mmoja wa wachimbaji madini waliofunikwa na kifusi kwenye mgodi wa Nyangalata wilayani Kahama na kuishi ardhini kwa muda wa siku 40 wakila mende,vyura na."
1336,UTEUZI WA MKURUGENZI WA MAENDELEO YA MICHEZO - Dar es salaam Yetu
1337,"Mauaji hayo ya kusikitisha, yalifanyika katika eneo la Mbezi Kibwerere, nyumbani kwa mama yake Ufoo ambako alikuwa akiishi na wadogo zake Ufoo ambao ni Goodluck, Innocent na Jonas."
1338,Waziri wa Nchi Ofisi ya Rais Tawala za Mikoa na Serikali za Mitaa Mheshimiwa Selemani Jafo akipiga mpira kuashiria ufunguzi wa matangazo mubashara ya mashindano ya UMITASHUMTA na UMISETA yatakayofanyika jijini Mwanza
1339,"Alisema siyo lazima kuwapo kwa kadi za aina nyingi, bali aina moja inaweza kuwekewa madaraja kulingana na aina ya huduma na gharama zake."
1340,"Viongozi hao wawili, kansela Angela Merkel na rais Nicholas Sarkozy, wameshauri pia pawepo utaratibu wa kuwekewa vikwazo nchi yoyote ile ya Umoja wa Ulaya ambayo haitoheshimu mpango wa kuhakikisha utulivu wa bajeti."
1341,Ajali hiyo iliwajeruhi viongozi wengine watano wa UVCCM pamoja na Dereva.
1342,"Hata hivyo,Iran ipo tayari kuzungumza na nchi za Magharibi kuzihakikishia kuwa mradi wake wa kurutubisha madini ya Uranium ni wa matumizi ya amani tu."
1343,"Kufanya maamuzi kama kuchagua kati ya kutembelea mikumi au Serengeti , Zanzibar, nk"
1344,"Alionya kuwa mfumo wa Muungano wa Serikali Tatu ungeliuvunja Muungano na hivyo kuhatarisha maisha ya Wapemba “walima vitunguu”, kwa msamiati alioutumia yeye."
1345,"Laurent Fabius, Waziri wa Mambo ya Nje wa Ufaransa ofisini kwake jijini Paris leo, Jumatano tarehe 24 Oktoba, 2012."
1346,Ninayo list ya Top 10 ya nchi zote hapa.
1347,Huyu bwana mimi binafsi sijawahi kuonana naye ila sifa na heshima yake nimeisikia nchini mwetu pamoja na nje.
1348,"Mohamed Gharib Bilal, aliombwa kuwa mgeni rasmi wa kusimamia harambee, lakini kutokana na majukumu yaliyombana hakusita kumtafuta na kumuagiza mtu mwenye sifa ya kusimamia na kufanikisha harambee hiyo."
1349,"Lakini kauli za kukebehi na uamuzi wa kukaidi amri ya Jeshi la Polisi na kusema ""tupo tayari kwa lolote"" ni ishara kwamba Chama hiki kiliandaa na kujiandaa na fujo zilizotokea."
1350,Angella Kairuki (katikati) akiwasili Ofisi za Wakala ya Serikali Mtandao kwa ziara ya kikazi leo jijini Dar es salaam.
1351,Lakini njia bora ya kuweza kuondokana na utumwa huo ambao unakukabili ni kuanzisha biashara yako mwenyewe ambayo utaisimamia mpaka ikuletee mafanikio unayoyahitaji.
1352,Tango husifika katika kusaidia katika mmeng'enyo wa chakula na pia kuondoa sumu tumboni na kurahisisha ufyonzwaji wa protein mwilini kutokana na uwepo wa erepsin enzyme.
1353,Serikali iwalipe fidia hao watu na kuwapeleka maeneo mengine.
1354,Nna uhakika Kikwete na uzoefu wake wa Diplomasia za Kimataifa ataweka tena rikodi nyingine ya uongozi wake mahiri kwa kutatuwa hili tatizo.
1355,Hili linahitaji kubadilika na ndio kete kuu ya Chadema 2015 itakayowaletea mafanikio yenye mashiko zaidi mbali ya vita dhidi ya ufisadi ambayo sio mwarobaini (panacea) ya matatizo ya wananchi walio vijijini.
1356,Kama hiyo sio maana yake basi kwa jamii yetu sasa limebatizwa na kupewa maana tunayoijua sisi.
1357,"Bei hizo zitakazoanza kutumika kuanzia Machi mosi mwaka huu, zitadumu hadi Desemba 31, mwaka 2017."
1358,"Akawagawa katika makundi mawili watu waliokuwa pamoja naye, kondoo, mifugo mingine na ngamia, 8akifikiri, “Kama Esau akija na kuliangamiza kundi moja, basi, kundi litakalosalia litaponyoka."
1359,Sote tunakumbuka tukio la kusikitisha la watumishi wa Serikali waliopoteza maisha wakiwa kazini walipovamiwa na wanakijiji wa Makang’wa wilayani Chamwino mkoani Dodoma.
1360,Hii inatokana na mwingiliano wa matumizi ya maeneo yaliyohifadhiwa na shughuli za kibinadamu.
1361,Kesi iliyofunguliwa na muungano wa NASA ya kupinga matokeo ya Uchaguzi MKuu wa Novemba 8 nchini Kenya imeanza kusikilizwa leo na Mahakama Kuu ya nchi hiyo.
1362,Bashiru ameendelea kwa kusema “kinachotegemewa na watanzania ni Chama Cha Mapinduzi na katika Ilani yetu ya uchaguzi kuna sura mahususi inayohusu uimarishaji wa chama chetu”.
1363,"Uzoefu wanaokuwa nao kwenye fani, huwapa nafasi ya kuchangamkia fursa ya kuwa watayarishaji wa muziki, hivyo kujikuta hata kama kazi yake ya uimbaji itabuma, hawezi kupata stress kwa vile hupiga hela ndefu kama kawaida."
1364,"Mtu anapokutana na tangazo mara ya kwanza analipuuza, anapokutana nalo kwa mara ya pili analiangalia lakini haweki maanani, kwa mara ya tatu analisoma, mara ya nne anaangalia bei, mara ya tano anaongea na mwenza wake, mara ya sita anakuwa tayari kununua na kwa mara ya saba ndiyo ananunua."
1365,All in all mabadiliko kuhusu huduma yapo ila kuhusu gharama no comment nawaachia wao wenyewe.
1366,Mtoto wa miaka miwili ajiua kwa risasi Marekani
1367,"Ujenzi mkoani humo uhitaji umakini wa hali ya juu ili kukabiliana na tatizo hili, (nyumba kulika na hatimaye kuanguka)."
1368,"Andiko la Methali 3:32 linasema: “Mtu mwenye hila ni chukizo kwa Yehova, lakini urafiki Wake uko pamoja na watu wanyoofu."
1369,"Mbio za kuwania tikiti ya kukiwakilisha chama cha demokrate kwenye uchaguzi wa urais ujao nchini Marekani, zimekwisha jana kwa ushindi wa Barack Obama licha ya kwamba hajatangazwa rasmi mshindi."
1370,"Kwanza, inatengeneza Serikali ambayo itakosa Uhalali kwa Raia."
1371,"Akizungumza na waandishi wa habari leo, Mkurugenzi wa Benki ya CRDB Dkt."
1372,"Lakini pamoja na mkakati huo uliowekwa na serikali, inasikitisha kuona kwamba hata zile zahanati au vituo vya afya vilivyopo, huduma zake haziridhishi au hazitoshelezi mahitaji kwa walengwa."
1373,"Wito huo umetolewa na Kaimu Mdhibiti na Mkaguzi Mkuu wa Hesabu za Serikali, Bibi Wendy Massoy wakati akifungua mafunzo ya program ya TEAMMATE kwa ajili ya wakaguzi kutoka Ofisi ya Taifa ya Ukaguzi na Wizara ya Fedha."
1374,"Uamuzi huo wa Ewura ndiyo umefanya baadhi ya wafanyabiashara kuona kuwa suala hilo linaendeshwa kisiasa bila kujali maslahi yao, hivyo kutishia uhai wao."
1375,Pia Waziri Mkuu amezindua barabara yenye urefu kilomita tatu iliyojengwa kwa kiwango cha lami ambayo imegharimu sh.
1376,"Na mechi fainali ya pili inwakutanisha fc Monaco dhidi ya yuventus, Huku mechi za kwanza zikitarajiwa kupigwa mwezi Mei ya Tarehe 09 na Mei 10."
1377,"Macho ya kiburi, ulimi wa uongo, Na mikono imwagayo damu isiyo na hatia; moyo uwazayo mawazo mabaya; miguu iliyo myepesi kukimbilia maovu; shahidi wa uongo asemaye uongo; Naye apandaye mbegu za fitna kati ya ndugu”"
1378,Hii ni zaidi ya mara 3 ya kura za Mbunge.
1379,Ni umri wao kutaka kujifunza kuhusu mambo yanayowazunguka.
1380,0023 MAGRETH A MWAKAPONDA F C D B B A C D D D 19 II
1381,(Express) Pogba anasisitiza kuwa hataleta mgawanyiko miongoni mwa wachezaji licha ya madai kwamba alitaka kuondoka Trafford.
1382,"Nchi nyingi hutumia geji sanifu ya milimita 1,435 (au futi 4 na inchi 8 1/2)."
1383,Moja ya miradi yao ni Balik-Eskuwela (Rudi shuleni) ambao una lengo la kuwarudisha mashuleni watoto wanaotumikishwa.
1384,"Mbali na Yanga SC na Ndanda FC Uwanja wa Taifa mjini Dar es Salaam Saa 1:00 usiku, mechi mbili ya Ligi Kuu leo ni kati ya Mwadui FC na Tanzania Prisons Uwanja wa Mwadui Complex, Kishapu mkoani Shinyanga iliyoanza Saa 10:00 jioni hii."
1385,"umekaribia, akasema kesheni, kwa kuwa ukombozi wenu umekaribia."
1386,"Tuliombee Taifa letu, damu zisiendelee kudai damu ktk ardhi, wana maombi mmenielewa naamini."
1387,"Muundo wa Serikali Mbili umekuwa na changamoto nyingi ambazo zimekuwa kero na msingi wa malalamiko mengi kuhusu muungano, na hata Katiba kuvunjwa."
1388,"Naibu Katibu Mkuu mstaafu wa CCM-Bara, Rajab Luhwavi akimpa maelezo Naibu Katibu Mkuu wa CCM-Bara, Rodrick Mpogolo, kuhusu jengo la mikutano la CCM, lililopo Kilimani mjini Dodoma wakati Naibu Katibu Mkuu huyo mpya alipotembelea jengo hilo akiwa katika ziara ya kukagua mali za CCM, leo."
1389,"Naye Bashiru Ally alisema tatizo kubwa hapa Tanzania ni kutaka kutumia sheria ili kuondoa mamlaka ya kisiasa, “sheria na katiba ni lazima vikiji malengo ya kisiasa na wala siyo kugandamiza malengo hayo,” aliseama mhadhiri huyo."
1390,"Aliendelea kwa kuelezea kutoridhishwa kwake na jinsi rais Magufuli anavyoingilia kazi za Mawaziri wake, akitoa mfano wa matamshi ya vitisho aliyoyatoa Mheshimiwa Magufuli dhidi ya Chama Cha Demokrasia na Maendeleo (CHADEMA) kukhusu tangazo lao la kutisha mikutano ya nchio nzima mnamo tarehe mosi Septemba."
